180034,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531589,172.632736
173784,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531578,172.627364
185776,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531578,172.627944
189131,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531578,172.628708
189136,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531578,172.6288
185700,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531575,172.569789
185673,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531569,172.583744
180758,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531561,172.632725
179568,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531561,172.632914
181621,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531561,172.633761
186031,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531556,172.634628
172517,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53155,172.627425
180376,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531544,172.632958
179978,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531539,172.627311
180757,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531539,172.632694
185703,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531511,172.569892
179567,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531511,172.632911
186069,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531503,172.628647
135676,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5315,172.6273
187514,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531486,172.627267
180377,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531483,172.632956
185726,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185729,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185730,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185732,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185734,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185736,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185738,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185740,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185743,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185744,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185746,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185748,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185750,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185753,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185755,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185756,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185759,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185760,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185762,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185764,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185766,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185769,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185770,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185772,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
185774,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531475,172.626556
172516,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531472,172.627375
189141,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531467,172.633439
188508,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531467,172.633803
97271,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.531458,172.633128
185724,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531456,172.627228
189126,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531453,172.628769
181619,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531411,172.633703
135454,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5314,172.6215
180000,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531397,172.624031
180001,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531386,172.624333
180740,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531383,172.631867
179999,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531381,172.623928
180378,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531381,172.63295
185684,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531378,172.583825
180742,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531372,172.632064
179979,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531367,172.627297
185686,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531344,172.583828
181611,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531344,172.634047
180739,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531342,172.631867
180002,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531325,172.624322
180037,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531319,172.632742
181617,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531319,172.633667
179998,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531314,172.623528
187271,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531311,172.634292
180038,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5313,172.632728
180003,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531289,172.624317
181614,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531283,172.633928
189571,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531272,172.633803
179980,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531236,172.627286
179985,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531236,172.627344
180039,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531236,172.632697
179981,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531233,172.627286
179566,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531233,172.632883
188259,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531228,172.635017
180756,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531222,172.632775
188258,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531222,172.635003
180004,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531219,172.624303
180738,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531219,172.631897
179997,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531214,172.623417
97270,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.531206,172.632939
180379,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5312,172.632944
81857,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5311972,172.6339361
180005,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531192,172.6243
180748,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531192,172.634094
173209,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531189,172.627489
173210,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531189,172.627489
81858,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5311861,172.6338833
135041,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53118,172.62711
188256,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531178,172.634981
179988,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531175,172.623542
180006,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531172,172.624297
179982,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531167,172.627281
189579,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531164,172.632947
179987,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531158,172.624061
179983,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53115,172.627278
175484,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531144,172.6286
179565,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531142,172.632875
173235,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531142,172.632936
185671,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531136,172.5839
181239,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531136,172.626831
173232,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531136,172.632933
179984,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531133,172.627278
180011,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531131,172.623678
175479,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531131,172.627822
171895,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531128,172.628386
173230,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531128,172.632933
179355,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531125,172.632797
180007,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531122,172.624286
172514,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531117,172.625908
175487,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531117,172.628411
173228,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531117,172.632931
185722,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531114,172.627822
175481,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531114,172.628175
175482,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531114,172.628189
180008,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531111,172.624286
185669,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531106,172.584017
179989,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531106,172.623481
135151,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5311,172.6298
171896,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531097,172.628447
180009,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531094,172.624275
175488,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531092,172.628439
179990,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531089,172.623489
179019,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531064,172.633825
179020,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531064,172.633825
172067,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531056,172.633986
175490,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53105,172.628467
135048,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53105,172.62953
135050,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53105,172.62972
173216,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53105,172.631558
173217,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53105,172.631558
179991,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531044,172.623511
180010,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531042,172.624108
135037,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53104,172.62574
135038,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53104,172.62574
173218,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531036,172.632478
179029,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531036,172.634467
179030,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531036,172.634467
135046,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53103,172.62884
173214,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531025,172.631039
173215,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531025,172.631039
185666,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531022,172.584342
173226,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531022,172.63295
179028,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531019,172.634433
187494,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531017,172.598481
180361,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531017,172.632811
180735,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531014,172.632294
135572,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53101,172.6307
185720,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531008,172.629989
175492,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531003,172.6285
179021,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531003,172.633758
220594,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.531,172.6274
220595,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.531,172.6274
220593,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.531,172.6275
135042,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.531,172.6275
135674,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.531,172.6281
220514,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.531,172.6282
135672,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.531,172.6286
135062,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.531,172.6316
135573,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.531,172.63205
221348,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.531,172.6349
221350,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.531,172.6349
180755,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530997,172.632958
179032,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530997,172.634644
179033,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530997,172.634644
172559,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530994,172.632994
179023,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530994,172.633881
173211,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530992,172.627533
180035,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530992,172.633208
179027,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530992,172.634375
172542,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530989,172.628517
179992,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530986,172.623539
172550,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530986,172.630358
189142,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530986,172.633561
173219,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530981,172.632789
135045,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53098,172.62804
189575,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530978,172.632728
173224,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530978,172.633031
172539,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530975,172.628461
180041,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530972,172.632903
172564,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530972,172.632964
172556,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530972,172.633011
172552,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530972,172.633056
172064,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530972,172.633592
189376,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530972,172.633819
220794,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.53097,172.62739
221636,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.53097,172.62739
173220,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530969,172.632853
179993,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530967,172.62355
175494,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530967,172.628525
172566,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530967,172.633042
173222,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530964,172.633047
173223,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530964,172.633047
179026,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530964,172.634314
81859,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5309639,172.6338944
179025,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530958,172.634303
172548,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.630208
172557,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633011
172553,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633042
188273,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188275,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188277,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188279,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188280,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188282,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188284,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
188286,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.633881
179024,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530956,172.6342
180040,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530947,172.632833
172538,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530944,172.628328
178895,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530944,172.634156
179031,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530944,172.634492
179039,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530944,172.635042
185856,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530942,172.620208
173221,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530939,172.633083
179022,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530936,172.633986
175496,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530933,172.628547
180736,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530933,172.632294
179037,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530933,172.634828
172534,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530928,172.628261
172535,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530928,172.628267
172544,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530922,172.629653
135574,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53092,172.63295
181256,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530919,172.628067
179996,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530917,172.623492
175498,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530917,172.628558
180737,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530914,172.630967
175503,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530911,172.630272
175504,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530911,172.630372
135675,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6275
135673,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6282
220515,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.5309,172.6283
221637,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5309,172.6283
220762,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.5309,172.6284
135149,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6303
220463,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5309,172.6305
220462,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5309,172.6306
256164,Rebekah Rogers,Creative Commons BY-NC-SA 3.0 NZ,-43.5309,172.6306
256165,Rebekah Rogers,Creative Commons BY-NC-SA 3.0 NZ,-43.5309,172.6306
228426,Sonja Farmer,Creative Commons BY-NC-ND 3.0 NZ,-43.5309,172.6312
135060,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6316
180360,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5309,172.632294
82247,Mark Lincoln,Creative Commons BY-NC-ND 3.0 NZ,-43.5309,172.6329
82248,Mark Lincoln,Creative Commons BY-NC-ND 3.0 NZ,-43.5309,172.6329
135068,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6329
135582,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.63322
220343,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5309,172.6336
220344,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5309,172.6336
135066,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6337
135064,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5309,172.6345
172546,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530894,172.629778
172065,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530894,172.633728
175501,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530892,172.629322
81860,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5308861,172.6337917
172066,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530886,172.633644
172531,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530881,172.628061
135598,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53088,172.62758
135052,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53088,172.63059
182520,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530875,172.633408
172530,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530867,172.628003
179995,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530864,172.623503
179034,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530864,172.634414
179035,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530864,172.634414
179036,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530864,172.634414
181615,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530861,172.633408
81861,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5308556,172.6336194
187516,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530853,172.628667
179994,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53085,172.623481
187419,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530847,172.632164
173165,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530842,172.601822
187518,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530842,172.629678
81862,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5308417,172.6337722
173212,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530839,172.629011
135571,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53083,172.63073
182831,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530822,172.598922
180055,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530819,172.630714
188535,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530819,172.632917
135054,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53081,172.63068
220596,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.5308,172.6274
220761,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.5308,172.6285
135671,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5308,172.629
185840,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5308,172.629106
185839,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5308,172.629669
220459,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5308,172.6305
220460,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5308,172.6305
220461,"Department of Civil and Natural Resources Engineering, University of Canterbury",Creative Commons BY-NC-ND 3.0,-43.5308,172.6305
135058,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5308,172.6314
175538,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530792,172.633047
179564,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530781,172.632839
175540,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530739,172.633039
180754,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530706,172.6329
184504,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5307,172.631711
184507,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530697,172.631689
180014,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530675,172.618431
173213,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530644,172.629578
181013,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530608,172.633514
181014,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530606,172.633514
188078,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530606,172.634022
135072,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5306,172.6307
135076,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5306,172.6307
188076,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530578,172.633994
179563,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530572,172.632906
188081,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530558,172.633992
180042,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530553,172.63295
97269,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.530539,172.633147
175128,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530522,172.631119
181240,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530506,172.630539
227318,Kim Wright,Creative Commons BY-NC-ND 3.0 NZ,-43.5305,172.6305
227322,Kim Wright,Creative Commons BY-NC-SA 3.0 NZ,-43.5305,172.6305
135074,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5305,172.6309
135078,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5305,172.6309
175124,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530497,172.631072
175126,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530483,172.631072
175543,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530478,172.633139
182514,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530475,172.632858
188075,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530472,172.633897
187639,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530464,172.632478
174375,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530456,172.633892
188073,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530436,172.633867
175477,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530419,172.627617
221354,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5304,172.634
181241,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530358,172.632369
181242,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.530358,172.632369
